284,date,division number,title,uin,uri
no,2003-03-31,149.0,Railways and Transport Safety Bill,CD:2003-03-31:149,http://data.parliament.uk/resources/102596
no,2003-03-31,150.0,Railways and Transport Safety Bill,CD:2003-03-31:150,http://data.parliament.uk/resources/102597
no,2003-03-31,151.0,Railways and Transport Safety Bill,CD:2003-03-31:151,http://data.parliament.uk/resources/102598
no,2003-03-31,152.0,Railways and Transport Safety Bill,CD:2003-03-31:152,http://data.parliament.uk/resources/102599
no,2003-03-27,143.0,Police (Northern Ireland) Bill [Lords],CD:2003-03-27:143,http://data.parliament.uk/resources/102590
no,2003-03-27,144.0,Police (Northern Ireland) Bill [Lords],CD:2003-03-27:144,http://data.parliament.uk/resources/102591
no,2003-03-27,145.0,Police (Northern Ireland) Bill [Lords],CD:2003-03-27:145,http://data.parliament.uk/resources/102592
no,2003-03-27,147.0,Police (Northern Ireland) Bill [Lords],CD:2003-03-27:147,http://data.parliament.uk/resources/102594
no,2003-03-26,140.0,Police (Northern Ireland) Bill [Lords],CD:2003-03-26:140,http://data.parliament.uk/resources/102587
no,2003-03-25,132.0,Extradition Bill,CD:2003-03-25:132,http://data.parliament.uk/resources/102579
no,2003-03-25,133.0,Extradition Bill,CD:2003-03-25:133,http://data.parliament.uk/resources/102580
no,2003-03-25,134.0,Extradition Bill,CD:2003-03-25:134,http://data.parliament.uk/resources/102581
no,2003-03-25,135.0,Extradition Bill,CD:2003-03-25:135,http://data.parliament.uk/resources/102582
no,2003-03-18,117.0,Iraq,CD:2003-03-18:117,http://data.parliament.uk/resources/102564
no,2003-03-17,115.0,Northern Ireland Assembly Elections Bill,CD:2003-03-17:115,http://data.parliament.uk/resources/102562
no,2003-03-05,103.0,Local Government Bill,CD:2003-03-05:103,http://data.parliament.uk/resources/102550
no,2003-03-04,98.0,Communications Bill,CD:2003-03-04:98,http://data.parliament.uk/resources/102545
no,2003-03-04,99.0,Communications Bill,CD:2003-03-04:99,http://data.parliament.uk/resources/102546
no,2003-03-04,100.0,Communications Bill,CD:2003-03-04:100,http://data.parliament.uk/resources/102547
no,2003-02-26,96.0,Iraq,CD:2003-02-26:96,http://data.parliament.uk/resources/102543
no,2003-02-24,92.0,Industrial Development (Financial Assistance) Bill,CD:2003-02-24:92,http://data.parliament.uk/resources/102539
no,2003-02-12,88.0,Economy and Public Services,CD:2003-02-12:88,http://data.parliament.uk/resources/102535
no,2003-02-12,90.0,Mid-Term Review of the Common Agricultural Policy,CD:2003-02-12:90,http://data.parliament.uk/resources/102537
no,2003-02-06,82.0,Electricity (Miscellaneous Provisions) Bill,CD:2003-02-06:82,http://data.parliament.uk/resources/102529
no,2003-02-03,71.0,European Parliament (Representation) Bill,CD:2003-02-03:71,http://data.parliament.uk/resources/102518
no,2003-02-03,72.0,European Parliament (Representation) Bill,CD:2003-02-03:72,http://data.parliament.uk/resources/102519
no,2003-02-03,73.0,European Parliament (Representation) Bill,CD:2003-02-03:73,http://data.parliament.uk/resources/102520
no,2003-02-03,74.0,European Parliament (Representation) Bill,CD:2003-02-03:74,http://data.parliament.uk/resources/102521
no,2003-01-28,69.0,Lord Chancellor's Department,CD:2003-01-28:69,http://data.parliament.uk/resources/102516
no,2003-01-23,61.0,Regional Assemblies (Preparations) Bill,CD:2003-01-23:61,http://data.parliament.uk/resources/102508
no,2003-01-23,62.0,Regional Assemblies (Preparations) Bill,CD:2003-01-23:62,http://data.parliament.uk/resources/102509
no,2003-01-23,63.0,Regional Assemblies (Preparations) Bill,CD:2003-01-23:63,http://data.parliament.uk/resources/102510
no,2003-01-20,56.0,Occupational Pensions,CD:2003-01-20:56,http://data.parliament.uk/resources/102503
no,2003-01-20,57.0,Food Supplements Directive,CD:2003-01-20:57,http://data.parliament.uk/resources/102504
no,2003-01-16,55.0,Fisheries,CD:2003-01-16:55,http://data.parliament.uk/resources/102502
no,2003-01-15,50.0,Community Care (Delayed Discharges etc.) Bill,CD:2003-01-15:50,http://data.parliament.uk/resources/102497
no,2003-01-15,51.0,Community Care (Delayed Discharges etc.) Bill,CD:2003-01-15:51,http://data.parliament.uk/resources/102498
no,2003-01-15,52.0,Community Care (Delayed Discharges etc.) Bill,CD:2003-01-15:52,http://data.parliament.uk/resources/102499
no,2003-01-13,46.0,Criminal Justice System,CD:2003-01-13:46,http://data.parliament.uk/resources/102493
no,2003-01-13,47.0,Drugs Policy,CD:2003-01-13:47,http://data.parliament.uk/resources/102494
no,2003-01-09,44.0,Health (Wales) Bill,CD:2003-01-09:44,http://data.parliament.uk/resources/102491
no,2003-01-09,45.0,Health (Wales) Bill,CD:2003-01-09:45,http://data.parliament.uk/resources/102492
no,2003-01-07,38.0,Local Government Bill,CD:2003-01-07:38,http://data.parliament.uk/resources/102485
no,2002-12-18,37.0,Regional Assemblies (Preparations) Bill,CD:2002-12-18:37,http://data.parliament.uk/resources/102484
no,2002-12-16,26.0,Hunting Bill,CD:2002-12-16:26,http://data.parliament.uk/resources/102473
no,2002-12-03,15.0,Communications Bill,CD:2002-12-03:15,http://data.parliament.uk/resources/102462
no,2002-12-02,14.0,Policing (Northern Ireland),CD:2002-12-02:14,http://data.parliament.uk/resources/102461
no,2002-11-28,11.0,Community Care (Delayed Discharges etc.) Bill,CD:2002-11-28:11,http://data.parliament.uk/resources/102458
no,2002-11-26,7.0,Regional Assemblies (Preparations) Bill,CD:2002-11-26:7,http://data.parliament.uk/resources/102454
no,2002-11-21,5.0,Common Fisheries Policy,CD:2002-11-21:5,http://data.parliament.uk/resources/102452
no,2002-11-19,1.0,"Regions, Transport and DEFRA",CD:2002-11-19:1,http://data.parliament.uk/resources/102448
no,2002-11-05,349.0,"Nationality, Immigration and Asylum Bill",CD:2002-11-05:349,http://data.parliament.uk/resources/102435
no,2002-10-30,344.0,Enterprise Bill,CD:2002-10-30:344,http://data.parliament.uk/resources/102430
no,2002-10-29,332.0,Modernisation of the House of Commons,CD:2002-10-29:332,http://data.parliament.uk/resources/102418
no,2002-10-29,333.0,Modernisation of the House of Commons,CD:2002-10-29:333,http://data.parliament.uk/resources/102419
no,2002-10-29,335.0,Modernisation of the House of Commons,CD:2002-10-29:335,http://data.parliament.uk/resources/102421
no,2002-10-29,336.0,Modernisation of the House of Commons,CD:2002-10-29:336,http://data.parliament.uk/resources/102422
no,2002-10-28,331.0,Human Rights Act,CD:2002-10-28:331,http://data.parliament.uk/resources/102417
no,2002-10-23,328.0,National Lottery,CD:2002-10-23:328,http://data.parliament.uk/resources/102414
no,2002-10-22,326.0,Nuclear Power,CD:2002-10-22:326,http://data.parliament.uk/resources/102412
no,2002-10-21,324.0,Tobacco Advertising and Promotion Bill [Lords],CD:2002-10-21:324,http://data.parliament.uk/resources/102410
no,2002-10-16,321.0,Department for Education and Skills,CD:2002-10-16:321,http://data.parliament.uk/resources/102407
no,2002-10-16,322.0,Rural Economy,CD:2002-10-16:322,http://data.parliament.uk/resources/102408
no,2002-07-24,316.0,Deferred Divisions,CD:2002-07-24:316,http://data.parliament.uk/resources/102402
no,2002-07-10,303.0,Police Reform Bill [Lords],CD:2002-07-10:303,http://data.parliament.uk/resources/102389
no,2002-07-10,304.0,Police Reform Bill [Lords],CD:2002-07-10:304,http://data.parliament.uk/resources/102390
no,2002-07-10,305.0,Police Reform Bill [Lords],CD:2002-07-10:305,http://data.parliament.uk/resources/102391
no,2002-07-10,306.0,Police Reform Bill [Lords],CD:2002-07-10:306,http://data.parliament.uk/resources/102392
no,2002-07-08,297.0,Care Homes,CD:2002-07-08:297,http://data.parliament.uk/resources/102383
no,2002-07-04,291.0,Finance Bill,CD:2002-07-04:291,http://data.parliament.uk/resources/102377
no,2002-07-04,292.0,Finance Bill,CD:2002-07-04:292,http://data.parliament.uk/resources/102378
no,2002-07-04,293.0,Finance Bill,CD:2002-07-04:293,http://data.parliament.uk/resources/102379
no,2002-07-04,294.0,Finance Bill,CD:2002-07-04:294,http://data.parliament.uk/resources/102380
no,2002-07-04,295.0,Finance Bill,CD:2002-07-04:295,http://data.parliament.uk/resources/102381
no,2002-07-03,288.0,Finance Bill,CD:2002-07-03:288,http://data.parliament.uk/resources/102374
no,2002-07-03,289.0,Finance Bill,CD:2002-07-03:289,http://data.parliament.uk/resources/102375
no,2002-07-03,290.0,Finance Bill,CD:2002-07-03:290,http://data.parliament.uk/resources/102376
no,2002-07-02,286.0,Funded Pensions,CD:2002-07-02:286,http://data.parliament.uk/resources/102372
no,2002-06-27,285.0,Individual Learning Accounts,CD:2002-06-27:285,http://data.parliament.uk/resources/102371
no,2002-06-25,282.0,Mental Health,CD:2002-06-25:282,http://data.parliament.uk/resources/102368
no,2002-06-25,283.0,Zimbabwe,CD:2002-06-25:283,http://data.parliament.uk/resources/102369
no,2002-06-19,276.0,World Poverty,CD:2002-06-19:276,http://data.parliament.uk/resources/102362
no,2002-06-17,275.0,Enterprise Bill,CD:2002-06-17:275,http://data.parliament.uk/resources/102361
no,2002-06-13,273.0,Enterprise Bill,CD:2002-06-13:273,http://data.parliament.uk/resources/102359
no,2002-06-13,274.0,Enterprise Bill,CD:2002-06-13:274,http://data.parliament.uk/resources/102360
no,2002-06-12,270.0,"Nationality, Immigration and Asylum Bill",CD:2002-06-12:270,http://data.parliament.uk/resources/102356
no,2002-06-12,271.0,"Nationality, Immigration and Asylum Bill",CD:2002-06-12:271,http://data.parliament.uk/resources/102357
no,2002-06-11,259.0,"Nationality, Immigration and Asylum Bill (Programme) (No. 3)",CD:2002-06-11:259,http://data.parliament.uk/resources/102345
no,2002-06-11,260.0,"Nationality, Immigration and Asylum Bill",CD:2002-06-11:260,http://data.parliament.uk/resources/102346
no,2002-06-11,261.0,"Nationality, Immigration and Asylum Bill",CD:2002-06-11:261,http://data.parliament.uk/resources/102347
no,2002-06-11,262.0,"Nationality, Immigration and Asylum Bill",CD:2002-06-11:262,http://data.parliament.uk/resources/102348
no,2002-06-11,263.0,"Nationality, Immigration and Asylum Bill",CD:2002-06-11:263,http://data.parliament.uk/resources/102349
no,2002-06-11,267.0,"Nationality, Immigration and Asylum Bill",CD:2002-06-11:267,http://data.parliament.uk/resources/102353
no,2002-06-10,256.0,National Insurance Contributions Bill,CD:2002-06-10:256,http://data.parliament.uk/resources/102342
no,2002-06-10,257.0,National Insurance Contributions Bill,CD:2002-06-10:257,http://data.parliament.uk/resources/102343
no,2002-05-23,253.0,State Pension Credit Bill [Lords],CD:2002-05-23:253,http://data.parliament.uk/resources/102339
no,2002-05-21,248.0,School Discipline,CD:2002-05-21:248,http://data.parliament.uk/resources/102334
no,2002-05-21,249.0,Special Educational Needs,CD:2002-05-21:249,http://data.parliament.uk/resources/102335
no,2002-05-20,246.0,Adoption and Children Bill,CD:2002-05-20:246,http://data.parliament.uk/resources/102332
no,2002-05-10,234.0,Home Energy Conservation Bill,CD:2002-05-10:234,http://data.parliament.uk/resources/102320
no,2002-05-09,229.0,Finance Bill,CD:2002-05-09:229,http://data.parliament.uk/resources/102315
no,2002-05-09,230.0,Finance Bill,CD:2002-05-09:230,http://data.parliament.uk/resources/102316
no,2002-05-09,231.0,Finance Bill,CD:2002-05-09:231,http://data.parliament.uk/resources/102317
no,2002-05-09,233.0,Finance Bill,CD:2002-05-09:233,http://data.parliament.uk/resources/102319
no,2002-05-08,226.0,Finance Bill,CD:2002-05-08:226,http://data.parliament.uk/resources/102312
no,2002-04-30,222.0,Finance Bill,CD:2002-04-30:222,http://data.parliament.uk/resources/102308
no,2002-04-29,220.0,Tobacco Advertising and Promotion Bill [Lords],CD:2002-04-29:220,http://data.parliament.uk/resources/102306
no,2002-04-15,208.0,City of London (Ward Elections) Bill,CD:2002-04-15:208,http://data.parliament.uk/resources/102294
no,2002-03-25,202.0,State Pension Credit Bill [Lords],CD:2002-03-25:202,http://data.parliament.uk/resources/102288
no,2002-03-18,197.0,Hunting With Dogs,CD:2002-03-18:197,http://data.parliament.uk/resources/102283
no,2002-03-18,198.0,Hunting With Dogs,CD:2002-03-18:198,http://data.parliament.uk/resources/102284
no,2002-03-13,193.0,Commonhold and Leasehold Reform Bill [Lords],CD:2002-03-13:193,http://data.parliament.uk/resources/102279
no,2002-03-13,194.0,Commonhold and Leasehold Reform Bill [Lords],CD:2002-03-13:194,http://data.parliament.uk/resources/102280
no,2002-03-13,195.0,Commonhold and Leasehold Reform Bill [Lords],CD:2002-03-13:195,http://data.parliament.uk/resources/102281
no,2002-03-13,196.0,Commonhold and Leasehold Reform Bill [Lords],CD:2002-03-13:196,http://data.parliament.uk/resources/102282
no,2002-03-12,191.0,London and the South-East,CD:2002-03-12:191,http://data.parliament.uk/resources/102277
no,2002-03-11,187.0,Commonhold and Leasehold Reform Bill [Lords],CD:2002-03-11:187,http://data.parliament.uk/resources/102273
no,2002-03-11,188.0,Commonhold and Leasehold Reform Bill [Lords],CD:2002-03-11:188,http://data.parliament.uk/resources/102274
no,2002-03-11,189.0,Commonhold and Leasehold Reform Bill [Lords],CD:2002-03-11:189,http://data.parliament.uk/resources/102275
no,2002-03-11,190.0,Commonhold and Leasehold Reform Bill [Lords],CD:2002-03-11:190,http://data.parliament.uk/resources/102276
no,2002-03-06,184.0,Office of Communications Bill [Lords],CD:2002-03-06:184,http://data.parliament.uk/resources/102270
no,2002-03-06,185.0,Office of Communications Bill [Lords],CD:2002-03-06:185,http://data.parliament.uk/resources/102271
no,2002-03-05,180.0,Steel Industry,CD:2002-03-05:180,http://data.parliament.uk/resources/102266
no,2002-03-05,182.0,Nuclear Power,CD:2002-03-05:182,http://data.parliament.uk/resources/102268
no,2002-03-04,175.0,Justice (Northern Ireland) Bill,CD:2002-03-04:175,http://data.parliament.uk/resources/102261
no,2002-03-04,176.0,Justice (Northern Ireland) Bill,CD:2002-03-04:176,http://data.parliament.uk/resources/102262
no,2002-03-04,177.0,Justice (Northern Ireland) Bill,CD:2002-03-04:177,http://data.parliament.uk/resources/102263
no,2002-03-04,178.0,Justice (Northern Ireland) Bill,CD:2002-03-04:178,http://data.parliament.uk/resources/102264
no,2002-02-27,172.0,Proceeds of Crime Bill,CD:2002-02-27:172,http://data.parliament.uk/resources/102258
no,2002-02-27,173.0,Proceeds of Crime Bill,CD:2002-02-27:173,http://data.parliament.uk/resources/102259
no,2002-02-27,174.0,Proceeds of Crime Bill,CD:2002-02-27:174,http://data.parliament.uk/resources/102260
no,2002-02-26,169.0,Proceeds of Crime Bill,CD:2002-02-26:169,http://data.parliament.uk/resources/102255
no,2002-02-26,170.0,Proceeds of Crime Bill,CD:2002-02-26:170,http://data.parliament.uk/resources/102256
no,2002-02-26,171.0,Proceeds of Crime Bill,CD:2002-02-26:171,http://data.parliament.uk/resources/102257
no,2002-02-07,163.0,Tax Credits Bill,CD:2002-02-07:163,http://data.parliament.uk/resources/102249
no,2002-02-07,164.0,Tax Credits Bill,CD:2002-02-07:164,http://data.parliament.uk/resources/102250
no,2002-02-07,165.0,Tax Credits Bill,CD:2002-02-07:165,http://data.parliament.uk/resources/102251
no,2002-02-06,157.0,Education Bill,CD:2002-02-06:157,http://data.parliament.uk/resources/102243
no,2002-02-06,158.0,Education Bill,CD:2002-02-06:158,http://data.parliament.uk/resources/102244
no,2002-02-06,159.0,Education Bill,CD:2002-02-06:159,http://data.parliament.uk/resources/102245
no,2002-02-06,160.0,Education Bill,CD:2002-02-06:160,http://data.parliament.uk/resources/102246
no,2002-02-05,156.0,Education Bill,CD:2002-02-05:156,http://data.parliament.uk/resources/102242
no,2002-02-04,151.0,Asylum Seekers,CD:2002-02-04:151,http://data.parliament.uk/resources/102237
no,2002-02-04,152.0,Pensions and Benefits,CD:2002-02-04:152,http://data.parliament.uk/resources/102238
no,2002-01-31,150.0,Travel Concessions (Eligibility) Bill [Lords],CD:2002-01-31:150,http://data.parliament.uk/resources/102236
no,2002-01-29,147.0,Post Office,CD:2002-01-29:147,http://data.parliament.uk/resources/102232
no,2002-01-28,142.0,Civil Defence (Grant) Bill,CD:2002-01-28:142,http://data.parliament.uk/resources/102223
no,2002-01-28,143.0,Civil Defence (Grant) Bill,CD:2002-01-28:143,http://data.parliament.uk/resources/102225
no,2002-01-22,139.0,Public Services,CD:2002-01-22:139,http://data.parliament.uk/resources/102220
no,2002-01-21,137.0,Justice (Northern Ireland) Bill,CD:2002-01-21:137,http://data.parliament.uk/resources/102218
no,2002-01-16,134.0,Railways,CD:2002-01-16:134,http://data.parliament.uk/resources/102215
no,2002-01-16,135.0,Care System,CD:2002-01-16:135,http://data.parliament.uk/resources/102216
no,2002-01-15,130.0,National Health Service Reform and Health Care Professions Bill,CD:2002-01-15:130,http://data.parliament.uk/resources/102211
no,2002-01-15,131.0,National Health Service Reform and Health Care Professions Bill,CD:2002-01-15:131,http://data.parliament.uk/resources/102212
no,2002-01-15,132.0,National Health Service Reform and Health Care Professions Bill,CD:2002-01-15:132,http://data.parliament.uk/resources/102213
no,2002-01-09,124.0,Northern Ireland Arms Decommissioning (Amendment) Bill,CD:2002-01-09:124,http://data.parliament.uk/resources/102205
no,2002-01-09,125.0,Northern Ireland Arms Decommissioning (Amendment) Bill,CD:2002-01-09:125,http://data.parliament.uk/resources/102206
no,2001-12-18,118.0,Facilities of the House,CD:2001-12-18:118,http://data.parliament.uk/resources/102199
no,2001-12-18,119.0,Facilities of the House,CD:2001-12-18:119,http://data.parliament.uk/resources/102200
no,2001-12-18,120.0,Facilities of the House,CD:2001-12-18:120,http://data.parliament.uk/resources/102201
