4150,date,division number_x,title,uin,uri_x,224,division number_y,uri_y
aye,2002-11-26,,Regional Assemblies (Preparations) Bill,CD:2002-11-26:9,http://data.parliament.uk/resources/102456,aye,,http://data.parliament.uk/resources/102456
aye,2002-11-20,,Home Affairs,CD:2002-11-20:4,http://data.parliament.uk/resources/102451,,,
aye,2002-11-07,,"Nationality, Immigration and Asylum Bill",CD:2002-11-07:360,http://data.parliament.uk/resources/102446,,,
aye,2002-11-07,,"Nationality, Immigration and Asylum Bill",CD:2002-11-07:361,http://data.parliament.uk/resources/102447,,,
aye,2002-11-06,,Animal Health Bill,CD:2002-11-06:355,http://data.parliament.uk/resources/102441,aye,,http://data.parliament.uk/resources/102441
aye,2002-11-06,,Animal Health Bill,CD:2002-11-06:356,http://data.parliament.uk/resources/102442,aye,,http://data.parliament.uk/resources/102442
aye,2002-11-06,,Animal Health Bill,CD:2002-11-06:357,http://data.parliament.uk/resources/102443,aye,,http://data.parliament.uk/resources/102443
aye,2002-11-06,,Animal Health Bill,CD:2002-11-06:358,http://data.parliament.uk/resources/102444,,,
aye,2002-11-06,,Animal Health Bill,CD:2002-11-06:359,http://data.parliament.uk/resources/102445,,,
aye,2002-11-05,,"Nationality, Immigration and Asylum Bill",CD:2002-11-05:346,http://data.parliament.uk/resources/102432,aye,,http://data.parliament.uk/resources/102432
aye,2002-11-05,,"Nationality, Immigration and Asylum Bill",CD:2002-11-05:347,http://data.parliament.uk/resources/102433,aye,,http://data.parliament.uk/resources/102433
aye,2002-11-05,,"Nationality, Immigration and Asylum Bill",CD:2002-11-05:348,http://data.parliament.uk/resources/102434,aye,,http://data.parliament.uk/resources/102434
aye,2002-11-05,,"Nationality, Immigration and Asylum Bill",CD:2002-11-05:350,http://data.parliament.uk/resources/102436,aye,,http://data.parliament.uk/resources/102436
aye,2002-11-05,,"Nationality, Immigration and Asylum Bill",CD:2002-11-05:351,http://data.parliament.uk/resources/102437,aye,,http://data.parliament.uk/resources/102437
aye,2002-11-05,,"Nationality, Immigration and Asylum Bill",CD:2002-11-05:352,http://data.parliament.uk/resources/102438,aye,,http://data.parliament.uk/resources/102438
aye,2002-11-05,,"Nationality, Immigration and Asylum Bill",CD:2002-11-05:353,http://data.parliament.uk/resources/102439,aye,,http://data.parliament.uk/resources/102439
aye,2002-11-05,,"Nationality, Immigration and Asylum Bill",CD:2002-11-05:354,http://data.parliament.uk/resources/102440,aye,,http://data.parliament.uk/resources/102440
aye,2002-11-04,,Adoption and Children Bill,CD:2002-11-04:345,http://data.parliament.uk/resources/102431,aye,,http://data.parliament.uk/resources/102431
aye,2002-10-30,,Enterprise Bill,CD:2002-10-30:343,http://data.parliament.uk/resources/102429,aye,,http://data.parliament.uk/resources/102429
aye,2002-10-29,,Modernisation of the House of Commons,CD:2002-10-29:334,http://data.parliament.uk/resources/102420,aye,,http://data.parliament.uk/resources/102420
aye,2002-10-29,,Modernisation of the House of Commons,CD:2002-10-29:338,http://data.parliament.uk/resources/102424,aye,,http://data.parliament.uk/resources/102424
aye,2002-10-29,,Modernisation of the House of Commons,CD:2002-10-29:339,http://data.parliament.uk/resources/102425,aye,,http://data.parliament.uk/resources/102425
aye,2002-10-29,,Modernisation of the House of Commons,CD:2002-10-29:340,http://data.parliament.uk/resources/102426,aye,,http://data.parliament.uk/resources/102426
aye,2002-10-29,,Modernisation of the House of Commons,CD:2002-10-29:341,http://data.parliament.uk/resources/102427,aye,,http://data.parliament.uk/resources/102427
aye,2002-10-29,,Modernisation of the House of Commons,CD:2002-10-29:342,http://data.parliament.uk/resources/102428,aye,,http://data.parliament.uk/resources/102428
aye,2002-10-28,,HIV/AIDS (Africa and Asia),CD:2002-10-28:329,http://data.parliament.uk/resources/102415,,,
aye,2002-10-22,,Nuclear Power,CD:2002-10-22:327,http://data.parliament.uk/resources/102413,aye,,http://data.parliament.uk/resources/102413
aye,2002-10-16,,Rural Economy,CD:2002-10-16:323,http://data.parliament.uk/resources/102409,aye,,http://data.parliament.uk/resources/102409
aye,2002-10-15,,Urban Post Office Reinvention Programme,CD:2002-10-15:320,http://data.parliament.uk/resources/102406,aye,,http://data.parliament.uk/resources/102406
aye,2002-07-24,,Education,CD:2002-07-24:317,http://data.parliament.uk/resources/102403,,,
aye,2002-07-24,,Education,CD:2002-07-24:318,http://data.parliament.uk/resources/102404,,,
aye,2002-07-17,,Deferred Divisions,CD:2002-07-17:311,http://data.parliament.uk/resources/102397,aye,,http://data.parliament.uk/resources/102397
aye,2002-07-15,,Education Bill,CD:2002-07-15:307,http://data.parliament.uk/resources/102393,aye,,http://data.parliament.uk/resources/102393
aye,2002-07-15,,Education Bill,CD:2002-07-15:308,http://data.parliament.uk/resources/102394,aye,,http://data.parliament.uk/resources/102394
aye,2002-07-15,,Education Bill,CD:2002-07-15:309,http://data.parliament.uk/resources/102395,aye,,http://data.parliament.uk/resources/102395
aye,2002-07-15,,Education Bill,CD:2002-07-15:310,http://data.parliament.uk/resources/102396,aye,,http://data.parliament.uk/resources/102396
aye,2002-07-10,,Deferred Divisions,CD:2002-07-10:301,http://data.parliament.uk/resources/102387,aye,,http://data.parliament.uk/resources/102387
aye,2002-07-10,,Deferred Divisions,CD:2002-07-10:302,http://data.parliament.uk/resources/102388,aye,,http://data.parliament.uk/resources/102388
aye,2002-07-04,,Finance Bill,CD:2002-07-04:296,http://data.parliament.uk/resources/102382,,,
aye,2002-07-02,,Funded Pensions,CD:2002-07-02:287,http://data.parliament.uk/resources/102373,aye,,http://data.parliament.uk/resources/102373
aye,2002-06-26,,Tax Credits Bill,CD:2002-06-26:284,http://data.parliament.uk/resources/102370,aye,,http://data.parliament.uk/resources/102370
aye,2002-06-24,,Export Control Bill,CD:2002-06-24:278,http://data.parliament.uk/resources/102364,aye,,http://data.parliament.uk/resources/102364
aye,2002-06-24,,Export Control Bill,CD:2002-06-24:279,http://data.parliament.uk/resources/102365,aye,,http://data.parliament.uk/resources/102365
aye,2002-06-24,,Single European Sky,CD:2002-06-24:280,http://data.parliament.uk/resources/102366,aye,,http://data.parliament.uk/resources/102366
aye,2002-06-24,,Single European Sky,CD:2002-06-24:281,http://data.parliament.uk/resources/102367,aye,,http://data.parliament.uk/resources/102367
aye,2002-06-19,,House of Lords Reform (Joint Committee),CD:2002-06-19:277,http://data.parliament.uk/resources/102363,aye,,http://data.parliament.uk/resources/102363
aye,2002-06-12,,"Nationality, Immigration and Asylum Bill",CD:2002-06-12:268,http://data.parliament.uk/resources/102354,,,
aye,2002-06-12,,"Nationality, Immigration and Asylum Bill",CD:2002-06-12:269,http://data.parliament.uk/resources/102355,,,
aye,2002-06-12,,"Nationality, Immigration and Asylum Bill",CD:2002-06-12:272,http://data.parliament.uk/resources/102358,,,
aye,2002-06-11,,"Nationality, Immigration and Asylum Bill",CD:2002-06-11:264,http://data.parliament.uk/resources/102350,,,
aye,2002-06-11,,"Nationality, Immigration and Asylum Bill",CD:2002-06-11:265,http://data.parliament.uk/resources/102351,,,
aye,2002-06-11,,"Nationality, Immigration and Asylum Bill",CD:2002-06-11:266,http://data.parliament.uk/resources/102352,,,
aye,2002-06-10,,National Insurance Contributions Bill,CD:2002-06-10:255,http://data.parliament.uk/resources/102341,,,
aye,2002-06-10,,National Insurance Contributions Bill,CD:2002-06-10:258,http://data.parliament.uk/resources/102344,,,
aye,2002-05-22,,National Health Service Reform and Health Care Professions Bill,CD:2002-05-22:251,http://data.parliament.uk/resources/102337,,,
aye,2002-05-21,,Special Educational Needs,CD:2002-05-21:250,http://data.parliament.uk/resources/102336,,,
aye,2002-05-20,,Adoption and Children Bill,CD:2002-05-20:247,http://data.parliament.uk/resources/102333,,,
aye,2002-05-16,,Adoption and Children Bill,CD:2002-05-16:244,http://data.parliament.uk/resources/102330,,,
aye,2002-05-14,,"Modernisation of the House of Commons [Relevant document: The Second Report from the Liaison Committee, HC 692, Session 2001‹02, on Select Committees: Modernisation Proposals.]",CD:2002-05-14:237,http://data.parliament.uk/resources/102323,aye,,http://data.parliament.uk/resources/102323
aye,2002-05-14,,"Modernisation of the House of Commons [Relevant document: The Second Report from the Liaison Committee, HC 692, Session 2001‹02, on Select Committees: Modernisation Proposals.]",CD:2002-05-14:238,http://data.parliament.uk/resources/102324,no,238.0,http://data.parliament.uk/resources/102324
aye,2002-05-09,,Finance Bill,CD:2002-05-09:232,http://data.parliament.uk/resources/102318,,,
aye,2002-05-08,,Finance Bill,CD:2002-05-08:227,http://data.parliament.uk/resources/102313,aye,,http://data.parliament.uk/resources/102313
aye,2002-05-07,,Police Reform Bill [Lords],CD:2002-05-07:225,http://data.parliament.uk/resources/102311,aye,,http://data.parliament.uk/resources/102311
aye,2002-05-01,,Ways and Means,CD:2002-05-01:224,http://data.parliament.uk/resources/102310,,,
aye,2002-04-30,,Finance Bill,CD:2002-04-30:223,http://data.parliament.uk/resources/102309,,,
aye,2002-04-29,,Tobacco Advertising and Promotion Bill [Lords],CD:2002-04-29:221,http://data.parliament.uk/resources/102307,aye,,http://data.parliament.uk/resources/102307
aye,2002-04-24,,"Nationality, Immigration and Asylum Bill",CD:2002-04-24:219,http://data.parliament.uk/resources/102305,aye,,http://data.parliament.uk/resources/102305
aye,2002-04-23,,Budget Resolutions and Economic Situation,CD:2002-04-23:213,http://data.parliament.uk/resources/102299,aye,,http://data.parliament.uk/resources/102299
aye,2002-04-23,,Budget Resolutions and Economic Situation,CD:2002-04-23:214,http://data.parliament.uk/resources/102300,aye,,http://data.parliament.uk/resources/102300
aye,2002-04-23,,Budget Resolutions and Economic Situation,CD:2002-04-23:215,http://data.parliament.uk/resources/102301,aye,,http://data.parliament.uk/resources/102301
aye,2002-04-23,,Budget Resolutions and Economic Situation,CD:2002-04-23:216,http://data.parliament.uk/resources/102302,aye,,http://data.parliament.uk/resources/102302
aye,2002-04-23,,Budget Resolutions and Economic Situation,CD:2002-04-23:217,http://data.parliament.uk/resources/102303,aye,,http://data.parliament.uk/resources/102303
aye,2002-04-23,,Budget Resolutions and Economic Situation,CD:2002-04-23:218,http://data.parliament.uk/resources/102304,aye,,http://data.parliament.uk/resources/102304
aye,2002-04-15,,Electoral Fraud (Northern Ireland) Bill (Programme),CD:2002-04-15:207,http://data.parliament.uk/resources/102293,aye,,http://data.parliament.uk/resources/102293
aye,2002-04-15,,City of London (Ward Elections) Bill,CD:2002-04-15:209,http://data.parliament.uk/resources/102295,aye,,http://data.parliament.uk/resources/102295
aye,2002-04-15,,City of London (Ward Elections) Bill,CD:2002-04-15:210,http://data.parliament.uk/resources/102296,aye,,http://data.parliament.uk/resources/102296
aye,2002-04-10,,Enterprise Bill,CD:2002-04-10:204,http://data.parliament.uk/resources/102290,,,
aye,2002-03-25,,State Pension Credit Bill [Lords],CD:2002-03-25:203,http://data.parliament.uk/resources/102289,,,
aye,2002-03-19,,Education and Skills Training,CD:2002-03-19:201,http://data.parliament.uk/resources/102287,aye,,http://data.parliament.uk/resources/102287
aye,2002-03-18,,Hunting With Dogs,CD:2002-03-18:199,http://data.parliament.uk/resources/102285,aye,,http://data.parliament.uk/resources/102285
aye,2002-03-12,,London and the South-East,CD:2002-03-12:192,http://data.parliament.uk/resources/102278,aye,,http://data.parliament.uk/resources/102278
aye,2002-03-06,,Office of Communications Bill [Lords],CD:2002-03-06:186,http://data.parliament.uk/resources/102272,aye,,http://data.parliament.uk/resources/102272
aye,2002-03-05,,Steel Industry,CD:2002-03-05:181,http://data.parliament.uk/resources/102267,aye,,http://data.parliament.uk/resources/102267
aye,2002-03-05,,Nuclear Power,CD:2002-03-05:183,http://data.parliament.uk/resources/102269,aye,,http://data.parliament.uk/resources/102269
aye,2002-03-04,,Justice (Northern Ireland) Bill,CD:2002-03-04:179,http://data.parliament.uk/resources/102265,aye,,http://data.parliament.uk/resources/102265
aye,2002-02-25,,Homelessness Bill,CD:2002-02-25:168,http://data.parliament.uk/resources/102254,aye,,http://data.parliament.uk/resources/102254
aye,2002-02-12,,Employment Bill,CD:2002-02-12:167,http://data.parliament.uk/resources/102253,aye,,http://data.parliament.uk/resources/102253
aye,2002-02-06,,Education Bill,CD:2002-02-06:161,http://data.parliament.uk/resources/102247,aye,,http://data.parliament.uk/resources/102247
aye,2002-02-06,,Education Bill,CD:2002-02-06:162,http://data.parliament.uk/resources/102248,aye,,http://data.parliament.uk/resources/102248
aye,2002-02-05,,Education Bill,CD:2002-02-05:154,http://data.parliament.uk/resources/102240,aye,,http://data.parliament.uk/resources/102240
aye,2002-02-05,,Education Bill,CD:2002-02-05:155,http://data.parliament.uk/resources/102241,aye,,http://data.parliament.uk/resources/102241
aye,2002-02-04,,Pensions and Benefits,CD:2002-02-04:153,http://data.parliament.uk/resources/102239,aye,,http://data.parliament.uk/resources/102239
aye,2002-01-29,,Post Office,CD:2002-01-29:148,http://data.parliament.uk/resources/102234,aye,,http://data.parliament.uk/resources/102234
aye,2002-01-28,,Civil Defence (Grant) Bill,CD:2002-01-28:144,http://data.parliament.uk/resources/102226,aye,,http://data.parliament.uk/resources/102226
aye,2002-01-28,,City of London (Ward Elections) Bill,CD:2002-01-28:145,http://data.parliament.uk/resources/102228,,,
aye,2002-01-28,,City of London (Ward Elections) Bill,CD:2002-01-28:146,http://data.parliament.uk/resources/102229,,,
aye,2002-01-22,,Public Services,CD:2002-01-22:140,http://data.parliament.uk/resources/102221,aye,,http://data.parliament.uk/resources/102221
aye,2002-01-21,,Justice (Northern Ireland) Bill,CD:2002-01-21:138,http://data.parliament.uk/resources/102219,aye,,http://data.parliament.uk/resources/102219
aye,2002-01-16,,Care System,CD:2002-01-16:136,http://data.parliament.uk/resources/102217,aye,,http://data.parliament.uk/resources/102217
aye,2002-01-15,,National Health Service Reform and Health Care Professions Bill,CD:2002-01-15:133,http://data.parliament.uk/resources/102214,aye,,http://data.parliament.uk/resources/102214
aye,2002-01-14,,Office of Communications Bill [Lords] (Programme),CD:2002-01-14:129,http://data.parliament.uk/resources/102210,,,
aye,2002-01-09,,Northern Ireland Arms Decommissioning (Amendment) Bill,CD:2002-01-09:126,http://data.parliament.uk/resources/102207,aye,,http://data.parliament.uk/resources/102207
aye,2002-01-08,,Commonhold and Leasehold Reform Bill [Lords]Order for Second Reading read.,CD:2002-01-08:123,http://data.parliament.uk/resources/102204,aye,,http://data.parliament.uk/resources/102204
aye,2001-12-18,,Facilities of the House,CD:2001-12-18:117,http://data.parliament.uk/resources/102198,,,
aye,2001-12-18,,Facilities of the House,CD:2001-12-18:121,http://data.parliament.uk/resources/102202,,,
aye,2001-12-17,,Northern Ireland Arms Decommissioning (Amendment) Bill,CD:2001-12-17:116,http://data.parliament.uk/resources/102197,,,
aye,2001-12-13,,Animal Health Bill,CD:2001-12-13:113,http://data.parliament.uk/resources/102194,aye,,http://data.parliament.uk/resources/102194
aye,2001-12-13,,"Anti-terrorism, Crime and Security Bill",CD:2001-12-13:114,http://data.parliament.uk/resources/102195,aye,,http://data.parliament.uk/resources/102195
aye,2001-12-12,,Deferred Divisions,CD:2001-12-12:105,http://data.parliament.uk/resources/102186,aye,,http://data.parliament.uk/resources/102186
aye,2001-12-12,,"Anti-terrorism, Crime and Security Bill (Programme No. 3)",CD:2001-12-12:106,http://data.parliament.uk/resources/102187,aye,,http://data.parliament.uk/resources/102187
aye,2001-12-12,,"Anti-terrorism, Crime and Security Bill",CD:2001-12-12:107,http://data.parliament.uk/resources/102188,aye,,http://data.parliament.uk/resources/102188
